claim_id,order_id_antigo,order_id_novo
5398965281,45351469662,2000012687684880
5398846907,45347918435,2000012680344408
5398727123,45347734423,2000012679949196
5398712313,45347567933,2000012679602156
5398631241,45346556936,2000012676974532
5398465361,45253774118,2000012473666782
5398435054,45343371021,2000012670489240
5398347669,45342216242,2000012667649304
5397392599,45244611325,2000012454152040
5398255919,45340871254,2000012664833074
5395666053,45118965847,2000012178724212
5397999661,45336363992,2000012654946214
5397976161,45335819743,2000012654277706
5397885636,45334180808,2000012650339318
5396584475,45220579453,2000012401715796
5396990295,45317981499,2000012615583842
5396882225,45307729752,2000012591958632
5396871097,45318004618,2000012615111678
5396456623,45311869257,2000012601568832
5396128584,45306665328,2000012589684442
5396095107,45306355619,2000012589513160
5395972767,45304312236,2000012584548198
5395706929,45218487209,2000012397461708
5395642366,45299329556,2000012573900876
5394741384,45246244090,2000012457117892
5394493437,45237901469,2000012439001620
5394046008,45141961796,2000012229525786
5395079705,45246994551,2000012459368852
5395036569,45152984997,2000012253917010
5394787547,45209669482,2000012377822378
5394771797,45280398758,2000012532539284
5394651286,45282344903,2000012537174642
5394650655,45275791243,2000012522374146
5394553744,45281154296,2000012534141730
